MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
3.144,35.1,2.4062,0.5,909,2.0365,32.8991,-120.0261,2.421
2.8049,35.6,4.6616,1.5082,335,3.8006,41.1153,-122.6243,2.002
3.1423,36.6,3.621,0.9544,546,2.6627,37.1025,-116.3188,3.653
11.1013,48.0,9.5488,1.7622,308,1.7219,36.8731,-115.3494,5.0
2.827,29.5,5.3867,1.4679,927,1.6963,37.8814,-120.4087,2.629
3.3378,16.6,2.2815,0.6048,179,1.4424,33.9192,-119.131,2.024
11.4804,22.8,8.2071,1.8197,278,2.1219,36.9571,-114.4883,5.0
2.5999,23.2,6.1704,0.9999,700,1.5028,40.3957,-118.8772,2.145
9.1013,17.0,5.8484,0.9068,512,3.1024,32.6471,-114.0517,4.965
0.6219,1.0,4.9984,1.44,229,1.8222,35.0927,-123.0076,1.111
1.2052,30.8,2.8062,0.5,36,2.0859,32.5233,-115.4466,2.314
1.703,28.4,9.3229,3.1014,446,2.2114,36.4493,-119.2794,2.627
4.091,51.0,4.4995,0.8071,624,3.011,39.419,-124.2615,3.135
9.4102,50.2,8.8088,2.2908,1180,2.2347,40.0883,-114.2917,5.0
1.7976,36.2,4.9817,1.5189,449,1.4437,41.4793,-114.367,2.188
5.3912,34.8,4.5898,1.4758,1666,2.1568,38.2808,-120.4757,3.9
13.0144,18.0,2.4806,0.812,1477,2.1346,34.919,-114.4815,5.0
8.1281,30.3,3.7318,0.9741,535,1.2586,41.2794,-123.0194,4.245
2.0489,26.6,8.4052,1.662,1275,2.9377,39.8655,-117.3588,3.075
4.9928,29.7,6.6093,1.26,1519,2.2503,37.9571,-122.4847,3.477
3.4473,18.8,6.1098,1.464,401,4.5905,39.1086,-121.9102,2.537
1.7132,33.0,6.2757,1.7312,392,1.8264,41.281,-116.317,2.166
3.666,11.6,4.9596,1.5986,820,1.0,39.2677,-120.5377,3.232
1.951,52.0,4.1048,1.029,455,2.4473,35.9996,-124.4252,1.631
2.9655,45.4,3.5979,1.0442,4439,1.7434,39.2738,-120.1505,2.157
1.0357,43.9,4.124,1.1877,1345,1.887,32.8826,-122.1053,1.392
0.7913,12.7,5.2416,0.9102,894,2.5828,36.1709,-117.325,2.021
2.2243,8.6,3.6382,1.1389,380,1.032,36.3601,-122.4583,1.153
3.3963,31.3,4.9863,1.177,3656,3.5894,34.085,-115.6563,2.698
1.2343,24.3,5.112,0.825,419,1.6199,32.7193,-121.6955,0.935
3.9291,50.2,4.6055,1.2153,992,2.526,33.7671,-120.3732,2.695
2.8009,35.5,2.5662,0.8505,1945,2.0242,38.7189,-121.3706,1.704
4.2852,27.5,3.253,0.982,1044,3.2449,40.1217,-117.7388,2.862
5.2696,45.8,4.6425,0.8079,330,2.7763,41.8879,-123.4378,2.433
6.9623,30.2,2.1078,0.6533,823,1.2759,35.7905,-119.48,3.339
4.1466,30.7,7.4645,1.1876,540,1.7747,38.1941,-120.9882,3.316
2.2107,40.5,8.3305,2.2077,373,3.3182,41.4029,-115.2166,2.57
3.1025,19.9,6.9636,1.2047,2486,2.8505,34.0869,-123.7292,2.299
13.8797,40.2,5.5448,1.4996,937,2.7553,39.3176,-115.7882,5.0
5.4185,34.8,3.0247,0.5462,1464,3.9533,39.6723,-122.7394,3.241
2.8579,17.0,5.5996,1.8409,405,1.9066,33.3453,-123.5699,2.097
2.4464,51.5,8.688,2.4362,465,2.8615,40.6819,-122.3756,2.038
1.7882,22.5,3.1481,0.7489,623,2.4622,40.2245,-123.4221,1.484
1.1841,8.4,13.7591,4.5604,962,2.0604,32.8173,-119.0297,1.892
8.9861,18.7,6.8695,1.2679,2902,2.6893,33.3653,-114.1237,4.524
3.7998,15.6,3.2406,1.0553,639,2.3607,32.9667,-124.1396,1.493
1.1183,30.3,3.3069,0.571,214,1.1811,35.6801,-119.6582,1.76
2.49,47.5,4.0467,1.232,1243,4.6994,37.3382,-120.4463,2.306
6.615,31.0,4.8476,0.8655,406,2.0902,37.5573,-120.9341,4.253
1.988,47.0,4.2605,0.77,549,3.4781,35.0428,-121.0154,1.688
1.537,40.8,1.6155,0.5207,3334,1.2294,41.1602,-115.1024,2.124
3.4894,1.0,2.942,0.7048,372,2.1082,35.9985,-124.3008,2.198
4.309,38.8,4.9394,0.9924,393,2.2915,32.9327,-116.3634,3.282
1.9898,21.0,5.344,1.5056,325,2.481,35.3522,-121.8442,1.98
1.7866,34.2,7.1054,2.2903,254,3.1512,37.5455,-120.4754,1.536
3.7525,27.3,3.795,0.8847,359,1.9689,36.3781,-120.0884,2.5
1.2369,52.0,5.2585,1.0894,846,2.7983,35.1015,-121.3003,1.71
1.865,33.2,4.9717,1.0207,64,3.4084,33.7476,-123.5176,1.165
2.4986,35.0,3.544,1.0153,297,2.6562,40.2821,-123.2995,1.923
4.56,40.9,6.3495,1.8502,490,2.7866,41.9634,-121.3696,2.452
2.015,10.1,6.0046,1.9976,1775,2.6971,35.6307,-115.871,2.232
4.0322,41.0,12.5164,1.9303,4759,2.5894,36.1254,-123.0864,2.83
6.1486,25.4,7.5912,1.3468,254,2.4927,38.3714,-116.7023,3.825
1.9069,19.7,2.6695,0.7152,1189,1.036,39.3252,-121.4669,1.48
15.0,37.8,7.1926,1.5014,1150,3.8599,36.2243,-115.2236,5.0
7.3427,10.1,2.7937,0.6705,620,1.7621,41.0968,-120.0026,3.56
3.2894,39.3,8.9326,2.9962,3849,3.5981,37.82,-122.6969,2.468
2.3935,26.1,4.4022,0.7454,588,2.3141,36.7787,-114.1486,2.971
1.8428,26.8,5.6234,1.5726,1293,3.2859,38.6434,-122.6453,1.451
8.6962,1.1,8.3791,2.6045,2071,3.7599,41.5516,-118.54,3.713
3.1498,38.8,5.9793,1.041,550,1.7113,40.0482,-118.5225,2.871
0.9929,31.0,6.8552,1.9148,223,2.3069,32.8801,-120.5855,1.854
0.82,22.4,3.8214,1.2088,132,2.3879,35.6569,-114.5094,2.107
2.9409,16.9,3.412,0.6529,1039,1.7587,36.9702,-115.6393,2.891
2.9865,37.4,5.0083,0.8864,681,2.3201,35.4879,-115.7869,2.35
1.4306,32.2,6.4477,1.0511,450,2.3372,39.1518,-114.2714,2.255
0.9417,28.1,4.7561,1.4067,723,2.5503,40.3496,-119.7004,2.094
0.6879,16.1,9.5518,2.2236,1912,3.8184,39.4478,-123.4795,1.211
1.5975,31.6,6.2167,1.5534,1430,3.6852,41.8987,-116.4627,1.941
2.1087,30.9,4.3861,0.7447,471,4.0995,35.0892,-120.5015,2.238
4.4116,43.8,4.6548,0.8061,583,1.5253,40.8124,-122.5014,3.363
2.4813,13.6,3.9741,1.1318,1964,1.594,39.7829,-119.4259,2.687
5.7247,19.4,5.9892,1.3924,351,1.869,35.9407,-114.78,3.752
4.1518,51.3,4.2346,1.3469,561,3.4922,39.4742,-122.7008,2.766
3.8933,30.3,5.3649,1.6493,1508,1.9683,33.4887,-115.5887,3.094
5.395,31.0,9.1389,2.8068,1725,2.3362,39.9987,-120.1088,3.408
1.0297,39.6,5.9432,1.9145,599,2.8097,37.5571,-123.0636,1.534
1.8676,49.7,4.8526,1.5503,4954,1.1178,35.2768,-115.592,2.653
14.5995,14.1,4.5346,1.1727,765,2.1973,38.7299,-114.319,5.0
0.7158,52.0,8.4008,1.743,181,2.2466,38.5954,-121.4417,2.116
2.2068,27.5,5.7924,1.521,2017,2.3077,34.4901,-121.3129,1.733
3.7936,31.2,6.7072,1.3235,391,3.6178,32.7888,-120.3993,1.961
0.7306,28.7,3.9276,0.7398,1316,1.1792,36.6194,-115.9516,2.198
1.605,46.0,2.9103,0.7312,808,1.637,37.9104,-124.3906,1.242
10.9923,39.5,8.2751,2.2722,10007,2.5499,40.8278,-122.1485,4.709
3.0627,26.3,7.5862,1.8222,445,3.0946,41.3181,-117.0881,2.292
1.8183,14.5,3.2446,1.0099,645,4.1269,37.5236,-120.2408,1.103
3.1498,25.1,6.9234,1.8474,623,3.7634,39.6611,-121.0319,2.53
1.8158,12.0,8.5639,2.9596,526,2.103,36.6734,-115.341,2.968
9.0139,38.7,4.2397,0.7802,198,1.3685,39.5878,-114.868,5.0
1.3584,19.9,4.8638,1.0333,185,2.5069,34.4456,-114.5461,2.551
1.8852,26.8,10.6486,1.7478,475,2.4062,36.0251,-121.6382,1.774
0.9564,42.1,8.2065,2.0504,683,3.4174,38.5252,-114.9186,1.806
2.2104,37.7,3.6944,0.5911,433,3.66,32.6725,-116.7619,2.628
2.4056,32.6,3.832,1.0739,448,2.119,39.3634,-122.8807,1.823
6.2774,18.5,4.5165,0.903,1279,1.7052,40.4376,-118.0922,3.711
1.3341,33.8,5.5013,1.6561,422,3.6351,36.2918,-124.2235,1.159
3.8135,18.5,6.1218,0.967,156,1.8508,36.7555,-117.062,2.601
2.8884,33.9,3.0026,0.6526,1231,1.7117,40.5872,-116.7975,2.101
0.7227,12.3,3.8832,1.3056,1970,1.5383,39.8687,-116.2119,2.052
1.6361,42.5,2.3446,0.5,1158,1.5347,35.2374,-122.6885,1.938
1.5911,30.4,6.7192,2.1843,437,6.6685,35.5778,-117.9034,1.71
8.8298,27.8,5.0596,1.0935,569,2.5345,38.9493,-122.622,4.666
3.9829,32.7,4.5361,0.7148,452,2.085,37.8504,-114.5602,2.932
3.008,26.6,4.1731,1.3774,1031,1.2938,34.0412,-117.4124,1.78
0.5,28.8,4.6474,1.0959,2180,2.0041,35.4443,-123.4991,1.262
0.7148,43.5,5.8313,1.3814,989,5.2965,41.0498,-122.5362,1.02
4.5242,40.7,3.0768,0.8854,643,1.8948,39.0377,-117.5337,3.524
4.6994,36.6,3.6904,0.8994,706,2.561,41.8668,-119.495,2.873
1.6168,31.0,3.2967,1.0067,995,2.0901,39.7866,-116.7689,1.372
2.7715,24.2,1.7708,0.5,4100,4.0974,41.4488,-121.5517,2.124
2.6372,40.9,10.0974,2.1568,1452,2.2481,34.5538,-117.5919,2.843
3.0606,17.1,6.4992,1.8052,252,3.9028,39.8291,-122.6419,2.043
2.0951,49.4,3.5793,0.5996,253,1.666,32.6921,-118.791,2.544
4.8103,36.5,5.4489,1.3537,4021,2.7068,38.8722,-114.4431,3.507
5.896,42.2,3.1082,0.678,1362,1.0926,36.9582,-117.9037,4.179
1.3886,33.6,6.0519,1.3948,237,2.5496,35.7942,-123.9751,1.382
1.1781,26.5,12.9451,3.6878,282,2.8276,40.6928,-114.118,2.308
1.5569,39.4,7.2521,1.3228,644,2.2637,40.6155,-122.8529,1.331
2.8126,11.1,2.2427,0.5,2061,3.8659,32.7119,-116.9603,2.325
3.4867,20.9,2.6809,0.8714,266,2.0952,38.2903,-118.9084,3.038
4.7205,25.7,2.7329,0.8758,958,3.0336,35.9944,-121.4092,3.307
5.3655,11.4,4.1889,1.3983,2670,3.1756,36.4488,-122.6382,2.252
3.5033,35.6,4.823,1.4077,316,1.604,40.4044,-122.6341,2.218
3.1922,43.2,8.7111,2.8468,472,4.3157,35.4435,-115.4868,2.769
8.6212,7.5,2.8779,0.6176,7692,2.959,41.459,-115.3344,4.346
2.7278,23.0,4.9973,0.8993,596,2.4328,34.2065,-119.616,2.299
4.1084,26.0,1.7243,0.5,598,3.1555,38.7959,-123.412,1.468
3.4014,31.9,3.2816,0.7236,726,1.5502,38.885,-115.2163,3.389
2.4079,38.3,2.8967,0.5928,594,1.8669,34.8959,-119.3863,1.418
2.4191,24.7,2.1039,0.5648,1456,3.0119,35.5851,-119.893,2.315
6.8577,39.3,6.7091,1.2007,851,1.553,40.4306,-120.2228,3.406
2.5519,29.1,3.8141,1.0243,399,2.4483,39.7371,-120.6674,1.942
2.1236,20.8,5.3196,1.7274,376,6.6897,35.6264,-118.9769,2.209
1.6227,30.8,2.8474,0.8191,908,3.6377,37.5726,-118.1523,1.944
3.6538,12.8,7.9278,1.9982,201,2.4656,33.086,-119.6025,2.717
1.8993,24.9,3.3826,0.8366,1556,1.4823,34.4831,-115.0852,2.382
3.429,25.9,7.7267,1.651,6123,3.2698,37.1153,-121.1646,2.886
3.0784,20.7,7.6042,2.2953,821,2.5818,33.3168,-118.4277,2.113
2.0154,52.0,5.489,1.8497,155,3.3154,40.5117,-121.3505,1.732
1.0234,43.6,5.7031,1.3966,587,2.5792,39.3211,-116.5898,1.971
1.3225,30.4,3.3046,1.0794,419,2.8071,41.4645,-123.4277,1.204
1.4765,33.1,2.5908,0.5,739,2.41,39.0879,-122.5187,1.877
1.3461,34.2,5.3465,1.0048,647,4.7278,41.4338,-116.0874,1.956
3.7385,35.5,5.4019,0.8665,2341,2.6437,37.7679,-122.5764,1.784
12.0664,46.7,4.261,1.095,408,2.7425,38.2021,-117.9297,5.0
1.9009,39.1,3.5658,0.7702,630,2.1931,41.7812,-114.3124,2.181
2.0772,4.2,3.5072,1.1169,265,1.4006,38.6002,-119.0096,1.831
1.8054,38.0,2.7409,0.785,935,4.6616,32.7925,-122.5323,1.647
4.9549,18.0,7.2586,1.9877,1588,2.1053,39.3761,-121.1327,2.985
3.6636,21.3,3.7486,0.6563,2654,3.1024,41.102,-115.8537,2.704
2.6868,39.8,3.3929,0.6976,979,3.978,40.058,-120.8076,2.191
1.1628,5.6,6.374,1.8809,862,2.3236,38.0464,-116.9031,2.2
1.3807,48.6,4.0125,0.7638,308,4.5042,38.8774,-116.3378,2.221
3.0732,37.8,3.8997,1.1304,79,1.9123,41.9068,-119.2376,2.083
3.1782,32.0,7.7874,2.5709,381,1.1267,33.3613,-116.2763,2.551
2.6878,38.0,3.1249,1.0124,523,1.8132,38.8388,-121.1725,1.774
4.3295,41.8,3.1976,0.5,591,2.8191,35.1923,-119.0803,2.894
1.1551,30.7,2.3234,0.7578,134,2.5495,38.5809,-117.2911,2.352
3.3619,37.3,4.9026,1.0211,503,3.0158,38.2724,-122.7352,2.232
3.2336,16.2,3.9132,0.9275,78,2.0321,33.9578,-121.627,1.972
1.3902,37.7,10.4277,2.6708,183,1.0,34.4641,-117.6536,2.62
1.7799,35.3,3.9085,0.9072,1979,2.693,38.4055,-117.6187,2.348
4.4158,45.3,6.4228,1.7713,2477,2.8479,33.7182,-119.3203,2.961
1.2251,30.1,3.4964,1.1083,572,2.8152,35.0192,-116.1464,2.707
15.0,31.7,6.8653,1.9854,845,2.1713,40.4348,-119.4384,5.0
4.011,16.9,8.8543,1.7511,984,2.6165,35.6074,-115.2461,4.084
2.6113,28.0,4.017,1.3408,983,2.5127,37.1366,-116.773,3.097
2.2784,35.3,4.6304,1.3377,271,2.5184,41.4408,-121.1957,1.754
4.7197,36.5,4.5438,0.8056,779,3.2546,34.6579,-120.3498,2.982
2.0382,48.6,5.5179,1.6331,861,1.3313,36.2014,-117.4893,2.593
2.0976,33.5,7.3558,1.1535,833,2.2126,38.2613,-115.1082,2.544
7.5143,26.9,3.86,1.0614,310,3.0025,39.6757,-122.6236,3.527
1.9541,34.7,7.538,2.5247,212,1.8098,41.0657,-119.096,2.285
2.99,21.3,5.3711,1.4232,544,2.3142,41.197,-123.2528,1.393
1.5966,43.9,9.307,1.9673,168,1.4306,39.8781,-121.5657,1.961
3.2587,19.7,5.6705,1.9714,298,1.2513,34.6691,-117.2972,2.518
4.0814,23.1,2.8237,0.8802,1057,1.151,32.7357,-123.6838,2.143
8.8289,15.1,6.5874,1.3147,1951,2.5786,36.1459,-117.5452,4.407
1.4104,29.0,4.9716,0.8176,1575,1.9136,33.8447,-115.0415,2.2
0.9866,35.7,4.4238,1.5183,343,2.6324,39.2487,-114.3216,1.643
2.2552,47.8,6.0973,0.9576,446,4.2551,38.7807,-122.2254,1.593
1.7648,27.3,3.6284,1.0352,414,2.1735,32.9177,-116.6366,1.942
2.689,25.3,4.5901,1.5911,810,2.8936,40.4476,-114.7731,2.639
3.9173,1.0,4.024,0.8006,278,1.4421,34.8631,-123.5406,1.827
13.2701,30.7,6.5049,2.1804,699,1.5654,36.6062,-120.1528,5.0
1.9817,28.3,4.3499,1.0189,594,1.0,38.8454,-114.8462,2.369
0.5785,28.2,5.2439,1.0337,1202,1.3707,36.5795,-122.3707,1.177
2.3012,46.1,5.2906,0.8803,216,1.7513,36.6922,-114.6955,3.11
3.4742,34.6,6.0321,1.63,255,2.0925,33.1235,-118.9645,2.192
1.3789,23.0,4.0949,1.1838,900,1.8842,36.3137,-123.4511,2.421
3.2014,17.1,8.0194,2.2381,754,2.162,39.7661,-119.7763,2.409
2.9929,14.1,7.5003,2.0328,210,2.8213,41.1942,-121.0743,2.248
3.2606,22.7,10.4987,2.8791,102,1.792,36.4282,-121.5369,1.988
4.73,32.5,3.4524,0.872,1122,2.2687,36.5241,-118.8145,3.514
2.5654,2.7,5.3282,1.0273,749,2.6388,39.175,-119.4223,1.891
3.9879,26.4,2.626,0.712,519,1.8871,41.4563,-119.4393,2.453
0.7716,37.6,3.1605,1.0351,1113,2.0847,35.0371,-123.5745,1.487
1.3859,15.6,6.6713,1.0235,296,2.881,36.6814,-116.0757,2.261
2.1403,25.9,4.7259,1.6375,1006,4.8057,40.0617,-119.4449,1.572
1.345,16.1,3.3651,1.1594,1939,3.13,38.2921,-115.8805,2.229
2.7309,1.0,6.7606,1.3747,978,1.5091,33.5506,-115.8418,2.128
2.137,18.4,5.6663,1.3306,173,1.8004,38.4635,-121.1701,1.946
1.9767,15.2,1.9017,0.5002,1623,1.5612,34.2741,-124.4544,1.315
5.0463,37.3,7.7058,2.4591,218,2.9081,37.3471,-114.9319,4.089
2.8825,33.8,5.0753,0.8232,465,3.3891,37.5265,-116.5127,3.109
1.273,15.5,3.9807,0.7776,1015,1.2136,40.8239,-123.3739,1.049
1.7819,43.5,2.8934,0.816,1397,2.3901,36.8937,-117.1319,1.831
4.6055,36.7,5.9582,0.9672,633,1.9621,35.1547,-124.2898,1.867
3.1261,24.9,4.0844,1.3419,5149,1.9533,34.6942,-124.2085,1.944
6.2787,32.0,4.6678,1.5276,200,2.2006,40.8054,-118.9789,3.246
4.9165,16.7,5.0611,0.859,5104,2.1714,34.1246,-123.4916,2.311
2.0702,1.0,6.1097,1.4241,112,1.806,36.5458,-114.3745,2.055
7.425,29.1,5.5553,1.4002,636,2.8398,34.2781,-115.1148,4.35
7.8654,11.6,9.0761,2.5393,142,1.7954,39.8464,-117.677,4.26
0.779,25.3,2.4336,0.6289,925,2.1386,37.0065,-123.8311,0.951
2.7794,32.9,3.9383,0.5918,142,2.0419,35.8359,-121.0892,2.391
1.8499,4.7,7.6352,1.3429,1048,4.078,35.9304,-120.5969,1.364
2.2652,30.5,11.2966,3.5753,356,2.1067,40.596,-119.4508,2.467
1.5353,37.9,7.8957,2.4292,116,5.4234,37.7609,-122.7265,1.017
1.4064,3.1,6.0642,0.9303,3015,3.0964,39.3197,-118.4361,2.611
5.1081,36.5,7.0344,1.076,1321,1.3073,41.0219,-119.9244,3.113
1.2,50.8,6.9464,2.2244,1098,1.5967,41.0665,-114.5534,3.22
2.9018,24.9,3.9338,0.8743,4135,1.8051,35.6208,-114.67,2.415
1.0572,36.9,6.3236,1.463,424,4.3846,41.5483,-118.5625,1.502
6.61,15.9,3.3656,1.1404,2225,3.8518,32.7363,-117.7343,3.801
2.776,39.0,5.2325,1.7236,240,5.11,36.0799,-123.0531,2.222
4.58,34.1,4.0775,0.9301,670,2.4773,41.0101,-122.1551,2.722
3.1161,30.6,5.9956,1.8569,130,2.1107,35.1091,-115.0425,2.972
2.2767,29.9,4.0097,0.9651,4293,1.6697,35.0943,-117.1588,2.206
2.8515,32.7,5.1041,1.2043,525,3.5968,35.3749,-122.511,2.081
7.8079,27.2,3.3147,0.5101,312,1.5779,38.317,-118.5128,4.352
1.4503,16.3,4.2755,1.3198,4502,2.7754,36.6642,-114.685,2.588
0.5,26.2,7.8891,2.4578,1265,2.1057,39.404,-120.8757,1.939
1.567,27.4,2.357,0.7138,310,3.4482,41.0017,-122.5489,1.207
1.1661,13.9,5.0757,1.741,378,2.278,38.9049,-114.6087,2.229
5.3527,26.7,8.6883,1.3864,818,3.2604,34.4424,-119.6567,2.75
2.4037,27.3,7.0781,2.4305,7719,2.3925,41.3605,-120.119,1.42
4.8511,21.8,5.1247,1.6486,295,2.289,35.0127,-121.6905,2.365
2.7796,32.2,6.6863,1.1602,1368,3.1053,33.924,-115.1384,3.077
2.7348,35.1,3.6904,0.5847,492,4.1607,33.3547,-115.621,2.866
3.0488,20.0,6.644,1.0239,1731,3.1719,37.8521,-120.2686,2.023
7.66,29.8,8.1037,1.4047,490,3.7713,33.5807,-124.1786,3.166
3.0974,38.9,5.4433,1.7087,569,1.4067,33.8184,-119.8102,2.507
5.9087,15.9,7.401,1.6583,130,3.2605,35.3503,-122.601,3.222
5.6498,8.0,3.2999,0.9052,572,3.1232,35.1757,-123.0013,3.116
2.4247,16.7,3.1153,0.7127,9246,2.6309,38.2403,-120.3725,2.429
2.5812,34.3,6.7706,1.7897,217,1.8912,40.2591,-123.4597,1.763
2.0866,22.5,13.3154,2.7381,535,2.9588,39.7328,-114.4466,2.438
6.674,13.1,5.1366,1.6934,682,4.1984,34.9936,-124.0008,3.412
1.4067,43.2,7.0581,1.9318,1830,2.3225,34.8304,-120.2856,2.433
1.6387,13.8,1.5302,0.5,692,2.1863,41.675,-122.7916,1.267
2.2403,26.0,6.3265,1.2996,2379,1.9317,32.5782,-117.2675,2.237
1.2169,36.8,4.0693,0.8518,286,6.6079,40.8573,-123.6725,0.446
1.797,36.0,11.0302,3.1899,661,2.581,34.3974,-118.7585,2.487
6.021,33.0,6.7524,1.5666,629,1.6792,41.4992,-116.3824,4.061
4.2887,20.0,5.122,1.3468,371,2.0652,35.7519,-114.5244,4.457
2.0248,34.7,3.9811,1.3834,676,1.8407,36.6833,-117.1655,2.622
4.7683,28.2,8.2742,1.7641,307,2.0602,39.2176,-123.4553,2.423
11.6737,32.9,8.3531,1.9371,1456,3.2447,38.0829,-123.5705,4.711
3.3844,44.4,3.5859,0.7685,181,5.6436,35.5204,-116.8182,2.708
7.3467,13.7,7.9157,1.3296,141,2.4017,37.7614,-122.239,3.411
4.9338,32.6,7.4354,2.5136,243,1.5029,39.4417,-119.804,2.939
2.212,29.7,5.5314,1.6598,710,1.276,32.9022,-114.2455,2.077
3.1209,39.3,6.9014,1.8819,1034,3.0315,32.6064,-115.891,2.527
3.9291,49.3,6.2139,0.9619,345,2.8515,36.8516,-115.6108,3.413
1.6137,49.0,3.2699,1.0354,1149,2.1455,33.7524,-115.4619,3.192
0.5,38.0,5.7176,0.9398,43,1.8258,38.8113,-117.9948,2.045
1.5161,20.8,4.7067,0.8272,451,1.2415,34.5335,-116.6887,2.595
0.6001,22.9,3.207,0.537,386,2.448,36.6121,-120.7309,1.49
1.6064,36.7,3.6202,0.649,933,2.5678,34.3779,-114.0163,2.279
0.8227,12.6,2.5512,0.708,1861,1.3356,37.7106,-121.564,1.462
5.0333,25.2,2.47,0.5,9690,1.5894,33.6025,-118.3049,2.921
1.1879,19.1,3.9327,1.0893,593,3.1686,32.7195,-121.5384,1.63
3.9784,13.9,7.715,2.3556,12,1.4985,32.9858,-123.3233,2.258
4.6489,31.0,2.9558,0.7142,722,1.7864,41.5655,-118.5403,3.309
4.4418,37.5,3.0635,0.8507,516,3.1776,33.8517,-120.7898,3.066
0.735,35.2,10.6601,2.3534,984,4.7674,39.2305,-118.3762,1.738
5.9647,29.4,3.386,1.014,1053,3.0036,33.1453,-118.6339,3.735
3.6482,23.8,5.0132,1.7415,368,3.178,33.5275,-118.8063,1.539
4.7731,21.7,6.0537,1.3201,190,2.5789,37.3343,-123.2053,1.891
9.7856,38.5,4.5774,1.2443,1250,1.6412,36.9163,-119.8781,4.878
4.74,21.9,4.8643,1.6749,2159,2.6415,41.54,-115.974,2.658
1.1878,21.5,3.5906,0.5615,1230,2.6691,41.4759,-121.191,1.298
4.2943,32.9,3.8223,0.787,1126,4.44,39.9063,-119.8398,2.08
0.9488,16.2,5.6364,1.0266,733,2.0385,38.22,-119.3148,1.523
2.6011,29.0,3.0622,0.832,1693,2.8631,36.8221,-115.4413,2.752
1.9112,21.6,8.7781,1.6282,205,3.3463,35.8837,-117.6162,2.478
2.7377,19.9,2.4199,0.5148,964,2.2043,41.4973,-123.4479,2.021
0.9449,25.0,5.3961,1.2775,293,1.6812,38.2276,-115.4157,2.132
1.0242,37.1,3.2373,0.5205,157,2.7103,38.0012,-115.7633,2.52
1.9847,30.1,5.9822,1.2524,2120,2.5072,34.7031,-116.5867,2.292
2.3262,31.5,3.3592,0.6556,319,1.9772,32.9436,-119.6064,2.179
2.0177,37.1,6.2738,1.4803,995,1.9871,41.4793,-116.5458,2.014
7.5031,35.5,6.8627,2.3992,1464,5.2875,35.4805,-119.4732,4.153
3.6567,25.9,7.1068,2.4844,731,1.7643,36.7046,-116.7655,2.832
3.5871,34.7,4.0756,0.7607,281,2.4445,33.5891,-115.2588,2.927
2.08,26.0,9.0485,2.6533,3029,4.0875,40.4508,-115.1493,2.279
1.0261,33.3,5.063,1.6623,129,1.5413,32.7625,-119.7269,1.609
2.7105,40.5,4.8714,1.2376,819,1.3996,40.4229,-115.4769,2.974
9.632,34.2,6.1756,1.8401,4839,2.0394,33.8327,-123.4347,4.171
3.1806,13.0,2.5765,0.6002,3273,1.5562,40.9224,-123.4309,2.083
5.9253,22.0,4.522,1.22,334,2.4223,39.4328,-118.7432,3.903
6.4726,35.8,5.7284,1.3878,2356,4.7611,34.0644,-117.6556,3.367
4.0216,2.1,3.9225,0.8255,255,1.2288,37.8753,-122.8936,2.537
3.1715,31.9,4.8776,0.875,309,2.7355,35.4702,-119.5421,3.054
1.3615,31.2,9.6715,2.0149,1181,2.2555,34.1932,-123.5092,1.096
2.3492,52.0,3.5964,1.1731,236,1.9885,40.6622,-118.178,2.343
2.1114,33.2,6.8254,2.2545,309,2.3083,36.3335,-115.5215,2.951
3.4246,26.7,3.8571,1.243,510,2.6259,36.2862,-116.7548,2.406
1.0102,42.0,5.1168,1.0665,828,2.2348,34.1139,-120.5279,2.268
1.8662,23.9,6.1347,2.0168,567,3.3656,36.1391,-114.0652,2.433
3.6068,28.5,6.8884,1.2532,481,1.8475,40.7804,-117.5392,2.646
1.6628,29.1,5.7523,1.8501,256,3.1495,35.9497,-115.9399,2.387
1.432,35.2,6.6713,1.3673,95,1.9576,41.5402,-117.4682,1.65
1.5621,16.9,4.6145,1.2952,213,2.1757,41.4899,-114.1111,2.433
2.2464,38.0,4.1691,1.2524,2253,5.1048,33.8765,-115.8757,2.773
0.5135,21.7,7.4917,1.2398,838,2.2182,34.1845,-119.0461,1.753
1.6123,52.0,2.3725,0.5,880,2.0484,40.6954,-120.6478,1.921
5.2959,9.8,4.2149,1.162,1749,2.5049,36.2312,-117.3374,3.752
3.41,18.9,4.4845,1.2113,505,4.1063,32.5416,-118.3027,2.039
3.6474,3.6,5.3203,1.7418,1411,5.5809,35.1018,-117.8918,2.341
0.7562,52.0,7.1039,1.9881,1437,2.9173,38.1775,-120.8984,2.355
2.0341,13.3,5.3791,1.0266,307,3.7636,40.093,-119.9984,2.139
2.5065,37.1,4.5402,1.391,1446,4.5272,33.7672,-118.64,1.589
3.7624,36.7,6.9188,2.3638,907,1.9607,33.5501,-115.6875,3.637
5.9156,17.1,5.5492,1.5544,284,3.5141,41.2599,-116.4895,4.015
5.3032,37.3,5.2161,1.2684,4057,3.8665,39.6359,-123.2541,3.055
1.8044,15.2,9.3995,2.9304,1606,2.7637,38.1029,-121.9217,2.386
1.8336,18.2,7.2981,1.7612,247,2.799,39.8073,-124.2201,2.017
7.3039,9.3,14.3217,2.5819,626,3.4033,36.5741,-124.4164,3.624
2.1127,36.0,2.2672,0.5,348,2.7401,39.7053,-122.1441,2.123
1.274,4.5,8.313,1.9077,2972,1.6355,36.0321,-116.1071,3.263
